item_id,post_id,actual_topic,text_no_stopwords,model,dominant_latent_topic,dominant_topic_probability,latent_topic_0_prob,latent_topic_1_prob,latent_topic_2_prob,latent_topic_3_prob
953,41666022,Cybersecurity,virustotal detects malware windows version bkav pro w32 aidetectmalware alert,lda,3,0.590198,0.309775,0.050014,0.050012,0.590198
954,41633322,Cybersecurity,replace box hardware level malware installed,lda,0,0.84955,0.84955,0.05002,0.050407,0.050024
955,41630363,Cybersecurity,kasperskys final act operate overt malware,lda,0,0.749913,0.749913,0.083362,0.083358,0.083367
956,41625827,Cybersecurity,consider google apps malware,lda,0,0.449368,0.449368,0.052517,0.447715,0.0504
957,41599831,Cybersecurity,arent alot delivering malware pre commit hooks,lda,0,0.808922,0.808922,0.064443,0.064075,0.06256
958,41536281,Cybersecurity,malware hide environment variables,lda,0,0.749936,0.749936,0.083359,0.08335,0.083355
959,41490867,Cybersecurity,didn start packaging malware binary downloads,lda,0,0.848693,0.848693,0.050018,0.050016,0.051273
960,41484601,Cybersecurity,late malware,lda,0,0.748516,0.748516,0.083362,0.084756,0.083367
961,41347272,Cybersecurity,hacking gotten hackers jail past,lda,3,0.812451,0.062515,0.062518,0.062516,0.812451
962,40834010,Cybersecurity,supplying electricity computing device cybersecurity threat,lda,1,0.874622,0.041682,0.874622,0.041682,0.042014
963,40641604,Cybersecurity,people understand cybersecurity hygiene use iphones obvious reasons,lda,3,0.904727,0.03172,0.032182,0.031371,0.904727
964,40640825,Cybersecurity,comments references independent audits meaning professional cybersecurity firms,lda,1,0.811105,0.063005,0.811105,0.062517,0.063373
965,40534395,Cybersecurity,feature cybersecurity product looks like marketing site,lda,0,0.7765,0.7765,0.158294,0.032229,0.032977
966,40494953,Cybersecurity,cybersecurity enthusiast ruins,lda,1,0.617745,0.125003,0.617745,0.125003,0.13225
967,40091275,Cybersecurity,congratulations poor cybersecurity hygiene bad idea,lda,3,0.890927,0.036169,0.036718,0.036186,0.890927
968,40755108,Cybersecurity,heard ransomware botnets keyloggers iphones pegasus,lda,3,0.805617,0.062525,0.068341,0.063517,0.805617
969,40740042,Cybersecurity,point oracle different ransomware,lda,3,0.847077,0.050018,0.051846,0.051059,0.847077
970,40668404,Cybersecurity,really useful examples ransomware,lda,3,0.810039,0.06251,0.063758,0.063693,0.810039
971,40595997,Cybersecurity,took ransomware crew exactly problem,lda,3,0.512596,0.35855,0.064601,0.064254,0.512596
972,40451337,Cybersecurity,just balance risk ransomware,lda,0,0.440517,0.440517,0.064008,0.062949,0.432526
973,40195670,Cybersecurity,reading lines like kind ransomware,lda,2,0.422456,0.201863,0.062512,0.422456,0.313169
974,40794147,Cybersecurity,data breaches leaks involving personal data bad,lda,1,0.87371,0.042036,0.87371,0.041773,0.042481
975,40360478,Cybersecurity,futurama fans data breaches,lda,1,0.74999,0.083336,0.74999,0.083336,0.083337
976,40621083,Cybersecurity,come cyber attack disrupt blood transfusion,lda,3,0.844621,0.054648,0.050014,0.050717,0.844621
977,40108314,Cybersecurity,global cyber attack surface area double,lda,0,0.848726,0.848726,0.050011,0.050243,0.05102
978,40809772,Cybersecurity,exactly malware deployed,lda,0,0.730402,0.730402,0.083386,0.091516,0.094696
979,40792163,Cybersecurity,did malware actually,lda,0,0.810187,0.810187,0.062507,0.064798,0.062508
980,40718951,Cybersecurity,likely malware,lda,0,0.749495,0.749495,0.083347,0.083808,0.08335
981,40715823,Cybersecurity,iteration malware checks scarecrow starts anyways,lda,0,0.749907,0.749907,0.083362,0.083364,0.083367
982,40677094,Cybersecurity,think business choice prevent adblockers web extension malware,lda,0,0.891953,0.891953,0.036343,0.035729,0.035975
983,40667522,Cybersecurity,apple apps malware,lda,0,0.804463,0.804463,0.063669,0.062536,0.069332
984,40667065,Cybersecurity,malware breaks law,lda,0,0.624994,0.624994,0.125002,0.125002,0.125002
985,40665651,Cybersecurity,real question does f droid police malware,lda,0,0.610568,0.610568,0.04212,0.043099,0.304214
986,39779175,Cybersecurity,cybercriminal organizations pull way cybersecurity firms,lda,1,0.873949,0.042096,0.873949,0.041742,0.042213
987,39685703,Cybersecurity,mouthful intelligence community comprehensive national cybersecurity initiative data center,lda,1,0.709236,0.206372,0.709236,0.042287,0.042106
988,39537841,Cybersecurity,cybersecurity offence defence llms make defence proportionally harder,lda,3,0.688672,0.041681,0.043048,0.226599,0.688672
989,39407648,Cybersecurity,cybersecurity engineers safe ai,lda,1,0.4502,0.322722,0.4502,0.174883,0.052196
990,39067043,Cybersecurity,cybersecurity professionals general eat stuff,lda,1,0.846926,0.050706,0.846926,0.050744,0.051624
991,39712960,Cybersecurity,probably seen attempt ransomware,lda,3,0.847921,0.050015,0.050451,0.051613,0.847921
992,39316501,Cybersecurity,money laundering ransomware speculation gambling purchasing illegal goods services,lda,2,0.535783,0.042581,0.042861,0.535783,0.378775
993,39156453,Cybersecurity,networking software ransomware wouldn thing,lda,3,0.849706,0.05001,0.050012,0.050272,0.849706
994,39156261,Cybersecurity,bitcoin cryptocurrencies ransomware wouldn thing,lda,3,0.871593,0.044185,0.042323,0.041899,0.871593
995,39145779,Cybersecurity,maybe ukraine russia weaponized ransomware gangs,lda,3,0.567465,0.30474,0.064579,0.063216,0.567465
996,38988580,Cybersecurity,assertion form substantiation ransomware,lda,3,0.624995,0.125002,0.125002,0.125002,0.624995
997,39468198,Cybersecurity,data dams adds visual metaphor data breaches,lda,1,0.849978,0.050006,0.849978,0.050007,0.050009
998,39411462,Cybersecurity,suffer data breach sorry,lda,1,0.811935,0.06251,0.811935,0.06304,0.062515
999,39610281,Cybersecurity,cyber attack super tuesday,lda,0,0.810243,0.810243,0.062519,0.062916,0.064322
1000,39576917,Cybersecurity,think outage cyber attack,lda,0,0.809462,0.809462,0.062508,0.062905,0.065125
1001,39111236,Cybersecurity,nsa literally performs cyber attacks foreign countries,lda,2,0.844931,0.054071,0.050023,0.844931,0.050974
1002,39887817,Cybersecurity,malware commits,lda,0,0.624994,0.624994,0.125002,0.125002,0.125002
1003,39887742,Cybersecurity,malware authors add clickthrough eula hook,lda,0,0.811417,0.811417,0.062984,0.062514,0.063085
1004,39886536,Cybersecurity,malware popups just like original,lda,0,0.848079,0.848079,0.05074,0.050428,0.050753
1005,39882807,Cybersecurity,competent malware dev panic switch,lda,0,0.749942,0.749942,0.083352,0.083351,0.083356
1006,39876089,Cybersecurity,sourceforge fell greedy overlords started shipping malware,lda,0,0.746256,0.746256,0.083396,0.08694,0.083407
1007,39809913,Cybersecurity,non malware tools help clean madness,lda,0,0.846673,0.846673,0.052346,0.05002,0.050961
1008,39809845,Cybersecurity,scrolling website mobile think installed malware,lda,0,0.845931,0.845931,0.050023,0.05002,0.054026
1009,39809785,Cybersecurity,officially ms malware,lda,0,0.419648,0.419648,0.083393,0.408775,0.088184
1010,38509277,Cybersecurity,drug traffickers mafias cybersecurity tools states,lda,1,0.744288,0.084901,0.744288,0.083357,0.087454
1011,38406086,Cybersecurity,80 favorite cybersecurity courses trainings,lda,3,0.804695,0.062526,0.07025,0.06253,0.804695
1012,38306620,Cybersecurity,start asking cybersecurityists,lda,0,0.748365,0.748365,0.084891,0.083366,0.083378
1013,38232086,Cybersecurity,organisations similar approach problem cybersecurity,lda,1,0.836118,0.052786,0.836118,0.060541,0.050554
1014,38086895,Cybersecurity,h1 thought leadership cybersecurity thought leadership awards,lda,1,0.804189,0.065024,0.804189,0.06252,0.068268
1015,38802602,Cybersecurity,eh ransomware payments tolerate fees,lda,3,0.656978,0.242967,0.050029,0.050026,0.656978
1016,38703247,Cybersecurity,safe ransomware viruses,lda,3,0.422653,0.41059,0.083385,0.083372,0.422653
1017,38519928,Cybersecurity,solid fundraising strategy sure legit ransomware,lda,3,0.747825,0.083342,0.084829,0.084005,0.747825
1018,38354377,Cybersecurity,mgm ransomware supposedly cost 100mil,lda,3,0.542312,0.062542,0.06304,0.332107,0.542312
1019,38227721,Cybersecurity,ransomware campaigns distraction parallel exploit,lda,3,0.747617,0.083369,0.083377,0.085638,0.747617
1020,38086171,Cybersecurity,nigeria country pretty bad don ransomware lol,lda,3,0.885762,0.036726,0.036155,0.041357,0.885762
1021,38313311,Cybersecurity,ciso role fired data breach,lda,1,0.849961,0.050011,0.849961,0.050012,0.050016
1022,38313072,Cybersecurity,clorox just fired ciso week data breach,lda,1,0.891554,0.036156,0.891554,0.036172,0.036118
1023,38219385,Cybersecurity,time data breach azure fireworks,lda,1,0.848161,0.050013,0.848161,0.051806,0.050019
1024,38093611,Cybersecurity,data breach noreferrer,lda,1,0.812167,0.062814,0.812167,0.062508,0.062511
1025,37848239,Cybersecurity,right equifax data breach negatively affected,lda,1,0.847934,0.051588,0.847934,0.050458,0.050021
1026,38801692,Cybersecurity,talking analysis understanding malware,lda,0,0.561696,0.561696,0.064619,0.064115,0.30957
1027,38757134,Cybersecurity,cries family support malware coming,lda,0,0.450077,0.450077,0.05003,0.050874,0.449019
1028,38723223,Cybersecurity,bochs wx debugger ideal debug malware,lda,0,0.749911,0.749911,0.083362,0.083358,0.083369
1029,38646233,Cybersecurity,possible consume malware list json sse,lda,0,0.844693,0.844693,0.050681,0.054267,0.05036
1030,38645949,Cybersecurity,didn claim new mega chinese malware,lda,0,0.870225,0.870225,0.041933,0.042046,0.045797
1031,38495598,Cybersecurity,looks like malware background scanner like scam,lda,0,0.874616,0.874616,0.041765,0.041944,0.041675
1032,38790499,Cybersecurity,having exploits burned business,lda,0,0.624817,0.624817,0.12506,0.125053,0.12507
1033,37625649,Cybersecurity,goal cybersecurity types,lda,1,0.617745,0.125003,0.617745,0.125003,0.13225
1034,37557977,Cybersecurity,embrace extend extinguish cybersecurity ai microsoft way,lda,3,0.866169,0.042333,0.045762,0.045736,0.866169
1035,37446162,Cybersecurity,20 cybersecurity tools 0 frontend developers payroll,lda,3,0.845152,0.051327,0.053488,0.050033,0.845152
1036,37316712,Cybersecurity,cybersecurity ic,lda,1,0.617745,0.125003,0.617745,0.125003,0.13225
1037,37313461,Cybersecurity,100 definitions key terms acronyms concepts cybersecurity,lda,1,0.847895,0.050287,0.847895,0.050216,0.051602
1038,36724129,Cybersecurity,cybersecurity jobs paid,lda,1,0.41628,0.408498,0.41628,0.08709,0.088132
1039,36714717,Cybersecurity,beginner guide data privacy cybersecurity,lda,1,0.84917,0.050011,0.84917,0.050315,0.050505
1040,36624297,Cybersecurity,av small cybersecurity space,lda,1,0.561844,0.062519,0.561844,0.311078,0.064558
1041,37624165,Cybersecurity,crypto comes ransomware pull crypto,lda,1,0.707508,0.041676,0.707508,0.041918,0.208898
1042,37600719,Cybersecurity,ransomware russians,lda,3,0.624995,0.125002,0.125002,0.125002,0.624995
1043,37387297,Cybersecurity,spyware sucks ransomware joining botnet suck,lda,3,0.624995,0.125002,0.125002,0.125002,0.624995
1044,37068416,Cybersecurity,definitely emboldened criminal behavior especially things like ransomware,lda,1,0.573212,0.202372,0.573212,0.037888,0.186528
1045,36826888,Cybersecurity,ransomware cancellation billing snafus attackers insiders noreferrer,lda,3,0.418948,0.084869,0.412818,0.083365,0.418948
1046,37685502,Cybersecurity,1 previously reported non reported data breaches,lda,1,0.793278,0.081666,0.793278,0.062524,0.062532
1047,37657164,Cybersecurity,good data breaches mozillas noreferrer,lda,1,0.650009,0.050253,0.650009,0.249725,0.050012
1048,37134123,Cybersecurity,telemetry ads saas terms service data breaches platform effects,lda,1,0.904113,0.031713,0.904113,0.031577,0.032597
1049,37125897,Cybersecurity,long data data breaches,lda,1,0.848847,0.05092,0.848847,0.050225,0.050007
1050,36995639,Cybersecurity,data breach action plan guide,lda,1,0.849229,0.050017,0.849229,0.050728,0.050025
1051,37694718,Cybersecurity,microsoft scammy ads malware bad programmers come package,lda,3,0.736822,0.19082,0.036576,0.035782,0.736822
1052,37657178,Cybersecurity,second thing scanning malware presumably,lda,0,0.646889,0.646889,0.05004,0.051313,0.251758
1053,37542272,Cybersecurity,isnt hide malware machine,lda,0,0.649202,0.649202,0.050022,0.250754,0.050022
1054,37517714,Cybersecurity,works malware workstation,lda,0,0.737514,0.737514,0.083398,0.095679,0.083409
1055,37506770,Cybersecurity,day used malware,lda,0,0.807233,0.807233,0.06252,0.067722,0.062525
1056,37495929,Cybersecurity,days windows indistinguishable malware,lda,0,0.848236,0.848236,0.050462,0.050399,0.050904
